std_name,symptom_name,median,mean,min,max,disease_name
CHEMBL213634,pNF,1.028883549,1.018653799,0.123559513,1.247210401,NF1
CHEMBL213634,schwannoma,0.910332783,0.778851604,0.390010241,0.988654139,NF2
CHEMBL2139947,meningioma,1.004408312,0.989922498,0.853293682,1.105927667,NF2
CHEMBL2139947,no symptom,1.058979289,1.040415522,0.59817178,1.264364782,NF2
CHEMBL2139947,pNF,1.084473329,1.07329075,0.537722051,1.426368996,NF1
CHEMBL2139947,schwannoma,1.00066464,0.912868125,0.241308441,1.068609243,NF2
CHEMBL2140523,meningioma,0.911418703,0.862196488,0.304106991,1.026621982,NF2
CHEMBL2140523,no symptom,0.935630098,0.879696015,0.236266899,1.093526959,NF2
CHEMBL2140523,pNF,0.926102749,0.847841653,0.007788515,1.260602583,NF1
CHEMBL2140523,schwannoma,0.869180339,0.760071608,0.023695703,0.888967184,NF2
CHEMBL2141887,meningioma,0.974976754,0.94900391,0.491792231,1.089512154,NF2
CHEMBL2141887,no symptom,0.993285505,0.955310093,0.06852022,1.163339144,NF2
CHEMBL2141887,pNF,0.975715684,0.934834407,0.077497857,1.20275239,NF1
CHEMBL2141887,schwannoma,0.858972706,0.811661305,0.30849183,0.938641657,NF2
CHEMBL2143592,meningioma,1.108219309,0.9870995,0.179896146,1.192990916,NF2
CHEMBL2143592,no symptom,1.041433696,0.968612128,0.151797646,1.270253489,NF2
CHEMBL2143592,pNF,1.09084443,1.105415808,0.034316269,1.621538172,NF1
CHEMBL2143592,schwannoma,0.608844757,0.522841452,0.090460801,0.638903416,NF2
CHEMBL2144205,meningioma,0.987795652,0.603094611,0.030629961,1.190537972,NF2
CHEMBL2144205,no symptom,1.064607362,0.816478914,0.032962376,1.215436817,NF2
CHEMBL2144205,pNF,1.070568628,0.940942116,-0.000712909,1.299953042,NF1
CHEMBL2144205,schwannoma,1.044856341,1.010935045,0.781895584,1.08622532,NF2
CHEMBL2144409,meningioma,0.685666787,0.551065507,0.052735824,1.048603101,NF2
CHEMBL2144409,no symptom,0.589016149,0.5950216,0.037573049,1.15527738,NF2
CHEMBL2144409,pNF,0.77841203,0.731613674,0.001442378,1.490901036,NF1
CHEMBL2144409,schwannoma,0.698751969,0.525812157,0.072093427,0.921488583,NF2
CHEMBL215943,meningioma,0.925540306,0.816506276,0.106105982,1.063561226,NF2
CHEMBL215943,no symptom,1.028117774,0.911898965,0.115994453,1.226203619,NF2
CHEMBL215943,pNF,1.040866302,0.904936898,0.038581433,1.280632851,NF1
CHEMBL215943,schwannoma,0.952786361,0.832487137,0.165118101,0.998214071,NF2
CHEMBL2170177,meningioma,1.097858223,1.065509492,0.778096452,1.234986267,NF2
CHEMBL2170177,no symptom,1.055981938,1.041203799,0.528847141,1.236249159,NF2
CHEMBL2170177,pNF,1.018499195,0.986781012,0.265468378,1.262634921,NF1
CHEMBL2170177,schwannoma,0.868432906,0.828463329,0.220044598,0.995241822,NF2
CHEMBL2180273,meningioma,1.057016703,0.96305663,0.262556834,1.187931843,NF2
CHEMBL2180273,no symptom,1.106289346,1.054569193,0.322627921,1.232376127,NF2
CHEMBL2180273,pNF,1.06816833,1.031438499,0.036970138,1.422914246,NF1
CHEMBL2180273,schwannoma,0.615364785,0.570650492,0.345394745,0.661070168,NF2
CHEMBL218632,meningioma,0.96223174,0.986359387,0.731987482,1.208544185,NF2
CHEMBL218632,no symptom,1.023358242,0.999758472,0.082758557,1.314597344,NF2
CHEMBL218632,pNF,0.951653726,0.859819674,0.033532747,1.357404961,NF1
CHEMBL218632,schwannoma,0.909946867,0.913098888,0.854232453,1.021282422,NF2
CHEMBL2312756,meningioma,0.975083989,0.973035216,0.926505388,1.064684809,NF2
CHEMBL2312756,no symptom,1.017858776,1.004835515,0.630899185,1.191871374,NF2
CHEMBL2312756,pNF,1.105328416,1.060028768,0.07337151,1.365471177,NF1
CHEMBL2312756,schwannoma,0.520626956,0.47370569,0.12649547,0.555603903,NF2
CHEMBL2336015,meningioma,1.080857519,1.042732573,0.887557115,1.184185969,NF2
CHEMBL2336015,no symptom,1.067354125,0.995540753,0.028994388,1.254563501,NF2
CHEMBL2336015,pNF,1.065981589,0.967836852,0.024881733,1.457642264,NF1
CHEMBL2336015,schwannoma,0.908147545,0.832805719,0.044642292,1.000790903,NF2
CHEMBL235658,no symptom,0.353879367,0.572480306,0.028737438,1.193003265,NF2
CHEMBL2381341,meningioma,1.034348689,1.002394881,0.713854499,1.132147269,NF2
CHEMBL2381341,no symptom,1.015944591,0.978969192,0.576431696,1.201445434,NF2
CHEMBL2381341,pNF,1.073366772,1.016568253,0.047936406,1.602508667,NF1
CHEMBL2381341,schwannoma,0.875441742,0.846638253,0.546393122,0.972353214,NF2
CHEMBL2381342,meningioma,1.068374226,0.998117037,0.255346281,1.229953052,NF2
CHEMBL2381342,no symptom,1.034505258,0.992570844,0.341258348,1.28896098,NF2
CHEMBL2381342,pNF,1.020912781,0.948631859,0.006403025,1.394344639,NF1
CHEMBL2381342,schwannoma,0.94254451,0.915689472,0.67870386,1.077122371,NF2
CHEMBL2386350,no symptom,0.908462461,0.797627509,0.163122101,1.197096793,NF2
CHEMBL238890,meningioma,1.064470456,0.991446716,0.580464471,1.197357788,NF2
CHEMBL238890,no symptom,1.045017875,0.990085773,0.333102367,1.255147713,NF2
CHEMBL238890,pNF,1.057732223,1.067579087,0.55477066,1.514159924,NF1
CHEMBL238890,schwannoma,0.572039158,0.57883354,0.528011677,0.637491889,NF2
CHEMBL2391504,meningioma,1.073885288,1.049496985,0.782127302,1.235178219,NF2
CHEMBL2391504,no symptom,1.004100639,0.950757283,0.124994531,1.203162633,NF2
CHEMBL2391504,pNF,1.063819098,1.060321915,0.672662154,1.256556964,NF1
CHEMBL2391504,schwannoma,1.035141742,0.939668169,0.463577695,1.104739059,NF2
CHEMBL2426168,meningioma,1.00831228,1.003895755,0.713282828,1.157354479,NF2
CHEMBL2426168,no symptom,1.082316526,1.053177609,0.42467213,1.290901184,NF2
CHEMBL2426168,pNF,1.069288812,1.076954303,0.767239551,1.280420237,NF1
CHEMBL2426168,schwannoma,0.951812153,0.880124549,0.397368293,1.038088858,NF2
CHEMBL2426174,meningioma,1.025549931,1.039589272,0.701496796,1.22149744,NF2
CHEMBL2426174,no symptom,1.066179721,1.07558513,0.828457566,1.267180696,NF2
CHEMBL2426174,pNF,1.087538036,1.086247282,0.652796036,1.309989618,NF1
CHEMBL2426174,schwannoma,0.959854327,0.958886801,0.899660817,1.051984192,NF2
CHEMBL243891,no symptom,1.027757479,0.835203788,0.080068555,1.280688829,NF2
CHEMBL243908,no symptom,0.802265795,0.651462619,0.002099379,1.122417893,NF2
CHEMBL244286,no symptom,1.028524337,0.814849076,-0.003762319,1.243840105,NF2
CHEMBL244288,no symptom,1.104452612,0.888994529,0.003732281,1.3262618,NF2
CHEMBL247070,meningioma,1.036290666,1.027601682,0.78425977,1.162307216,NF2
CHEMBL247070,no symptom,1.072729523,1.056001742,0.462858276,1.222349406,NF2
CHEMBL247070,pNF,1.064881667,1.025565982,0.019317953,1.308699819,NF1
CHEMBL247070,schwannoma,0.984328327,0.927650332,0.412938994,1.045249622,NF2
CHEMBL254702,meningioma,1.154703008,1.14777305,1.062549042,1.215928557,NF2
CHEMBL254702,no symptom,1.109001192,1.102201591,0.448435335,1.280673066,NF2
CHEMBL254702,pNF,1.091966672,1.016422364,0.146301155,1.284747436,NF1
CHEMBL254702,schwannoma,0.989175729,0.976108363,0.919373351,1.020811263,NF2
CHEMBL255682,meningioma,0.901389067,0.890649013,0.716594631,0.982831422,NF2
CHEMBL255682,no symptom,0.967152918,0.958743244,0.422143355,1.172274917,NF2
CHEMBL255682,pNF,1.035418198,1.025007877,0.661059436,1.347562892,NF1
CHEMBL255682,schwannoma,0.914967517,0.90534067,0.792215504,0.966383554,NF2
CHEMBL257167,meningioma,0.850580307,0.777167193,0.237828574,1.16915808,NF2
CHEMBL257167,no symptom,0.893258085,0.804809527,0.213113796,1.239744087,NF2
CHEMBL257167,pNF,0.838225974,0.741893754,0.024144941,1.365654681,NF1
CHEMBL257167,schwannoma,0.632861968,0.555641717,0.257057257,0.656334676,NF2
CHEMBL259067,meningioma,1.118857651,1.092538051,0.912869375,1.190091608,NF2
CHEMBL259067,no symptom,1.069468211,1.041090721,0.534458283,1.202554503,NF2
CHEMBL259067,pNF,1.067436373,1.067903889,0.626426377,1.303521208,NF1
CHEMBL259067,schwannoma,0.942632552,0.952702265,0.903575628,1.037832119,NF2
CHEMBL261237,meningioma,1.137148826,1.078505535,0.733780477,1.244358708,NF2
CHEMBL261237,no symptom,1.106525573,1.063919849,0.653677975,1.292925854,NF2
CHEMBL261237,pNF,1.106711624,1.050500428,0.41460228,1.412058566,NF1
CHEMBL261237,schwannoma,0.969541784,0.849231449,0.438111349,0.996507987,NF2
CHEMBL269550,meningioma,1.075185628,1.06813684,0.854707008,1.167939923,NF2
CHEMBL269550,no symptom,1.095355113,1.093665113,0.970665053,1.237670445,NF2
CHEMBL269550,pNF,1.049553961,1.036639433,0.800570055,1.280330605,NF1
CHEMBL269550,schwannoma,1.033033963,1.019394756,0.963443827,1.062799039,NF2
CHEMBL27323,meningioma,1.127177223,1.085428912,0.692682726,1.18163307,NF2
CHEMBL27323,no symptom,1.063443698,1.018199734,0.16476313,1.255579029,NF2
CHEMBL27323,pNF,1.054449886,1.019518483,0.14721426,1.251460751,NF1
CHEMBL27323,schwannoma,1.059314313,1.000158207,0.463954182,1.158354369,NF2
CHEMBL274619,meningioma,0.833750838,0.765365958,0.212391788,1.062127523,NF2
CHEMBL274619,no symptom,0.947628739,0.75942562,0.067757665,1.078694451,NF2
CHEMBL274619,pNF,0.909527933,0.835019864,0.084813631,1.176166421,NF1
CHEMBL274619,schwannoma,0.872753946,0.793783449,0.329673777,1.058213238,NF2
CHEMBL295038,meningioma,1.052719317,1.039387642,0.840592827,1.19387034,NF2
CHEMBL295038,no symptom,1.061887739,1.031904952,0.45477349,1.200487471,NF2
CHEMBL295038,pNF,0.992964627,0.973247089,0.047504066,1.375853727,NF1
CHEMBL295038,schwannoma,0.563811973,0.55926382,0.516343297,0.585855795,NF2
CHEMBL303579,no symptom,1.067774409,0.730824241,-0.005273391,1.309186335,NF2
CHEMBL3087498,meningioma,0.982150246,0.968319608,0.63913231,1.101606001,NF2
CHEMBL3087498,no symptom,0.974526136,0.944181871,0.035321423,1.20065784,NF2
CHEMBL3087498,pNF,1.010332167,0.979775571,0.030352133,1.397880944,NF1
CHEMBL3087498,schwannoma,0.866497637,0.840894835,0.680675876,0.923968986,NF2
CHEMBL310396,no symptom,0.863632112,0.586635742,-0.011494823,1.182793333,NF2
CHEMBL3108901,meningioma,0.945898879,0.968586903,0.670355027,1.173380651,NF2
CHEMBL3108901,no symptom,1.102664436,1.081400164,0.852992342,1.264803028,NF2
CHEMBL3108901,pNF,1.09476917,1.091277921,0.854802442,1.279769455,NF1
CHEMBL3108901,schwannoma,1.002507962,0.982505466,0.880540521,1.038038467,NF2
CHEMBL3125702,no symptom,0.589582085,0.57954348,-0.05032006,1.4164304,NF2
CHEMBL3183233,meningioma,1.066167971,1.023510361,0.651585092,1.181815997,NF2
CHEMBL3183233,no symptom,1.057662052,1.003285278,0.220380084,1.336938207,NF2
CHEMBL3183233,pNF,1.077333963,1.103892633,0.627013997,1.397734308,NF1
CHEMBL3183233,schwannoma,0.75487174,0.727246096,0.441605099,0.933343913,NF2
CHEMBL318457,meningioma,1.127051853,1.118604345,1.027114821,1.175082384,NF2
CHEMBL318457,no symptom,1.114505076,1.108345477,0.611682493,1.283991229,NF2
CHEMBL318457,pNF,1.062334806,1.022707059,0.650829305,1.202810957,NF1
CHEMBL318457,schwannoma,1.035000061,0.952105823,0.069584394,1.077099176,NF2
CHEMBL32152,meningioma,0.892150761,0.89359486,0.812253546,0.995270286,NF2
CHEMBL32152,no symptom,0.994256453,0.99133219,0.742676856,1.14930828,NF2
CHEMBL32152,pNF,0.994242815,0.977375825,0.468706822,1.225736218,NF1
CHEMBL32152,schwannoma,0.949988836,0.932122344,0.807237569,1.008223565,NF2
CHEMBL3218581,meningioma,1.015428688,0.959833883,0.582049979,1.127357534,NF2
CHEMBL3218581,no symptom,1.081173449,1.032846288,0.324588589,1.240112334,NF2
CHEMBL3218581,pNF,1.017652853,0.970843149,0.057898141,1.468662704,NF1
CHEMBL3218581,schwannoma,0.60959902,0.564901964,0.286713397,0.636713954,NF2
CHEMBL3287735,meningioma,1.114176647,1.096759641,0.40612374,1.295092332,NF2
CHEMBL3287735,no symptom,1.056304709,1.003278226,0.094120549,1.26469476,NF2
CHEMBL3287735,pNF,1.012581583,0.936087307,0.043144793,1.180798424,NF1
CHEMBL3287735,schwannoma,0.845895568,0.836974359,0.752734102,0.894681756,NF2
CHEMBL3342187,no symptom,1.117458446,1.134460532,0.968573221,1.270973224,NF2
CHEMBL3348830,meningioma,0.876564776,0.903930489,0.626787443,1.091326531,NF2
CHEMBL3348830,no symptom,0.982851077,0.959240291,0.054226106,1.261588768,NF2
CHEMBL3348830,pNF,0.994291471,0.944076397,0.053925947,1.281226528,NF1
CHEMBL3348830,schwannoma,0.907186316,0.836620027,0.425236188,1.031075143,NF2
CHEMBL338117,meningioma,1.09594254,1.063472489,0.859402986,1.196738692,NF2
CHEMBL338117,no symptom,1.111478933,1.050580989,0.412253921,1.314296192,NF2
CHEMBL338117,pNF,1.050279102,0.955105852,0.194818673,1.327871143,NF1
CHEMBL338117,schwannoma,0.901312695,0.785246216,0.072698907,0.985615309,NF2
CHEMBL3393333,no symptom,1.181652929,1.217378118,0.891382902,1.789614195,NF2
CHEMBL3397300,no symptom,0.249367945,0.373144971,-0.22762703,2.1799722,NF2
CHEMBL3414623,no symptom,1.120402646,1.012464384,0.029198394,1.212276522,NF2
CHEMBL3414626,no symptom,1.089701251,1.097199667,1.00374485,1.216595298,NF2
CHEMBL3417395,meningioma,1.091491046,1.088764231,0.9756112,1.161222239,NF2
CHEMBL3417395,no symptom,1.088467888,1.094897598,0.920948788,1.274903961,NF2
CHEMBL3417395,pNF,1.091114428,1.087044841,0.350577653,1.49323685,NF1
CHEMBL3417395,schwannoma,0.631954428,0.631533283,0.595268022,0.675218455,NF2
CHEMBL3417706,meningioma,1.096062262,1.080433505,0.745758778,1.250979013,NF2
CHEMBL3417706,no symptom,0.920377637,0.853693377,0.128222292,1.182136744,NF2
CHEMBL3417706,pNF,0.922966292,0.816380811,0.019172058,1.391131212,NF1
CHEMBL3417706,schwannoma,0.563366158,0.546596098,0.307015844,0.595008509,NF2
CHEMBL34450,meningioma,1.095581555,1.060029975,0.825903648,1.171988589,NF2
CHEMBL34450,no symptom,1.065275197,0.959448399,-0.010503457,1.222612456,NF2
CHEMBL34450,pNF,1.093915349,1.090758369,0.045855252,1.598526863,NF1
CHEMBL34450,schwannoma,1.011126497,0.966507081,0.508105284,1.047714553,NF2
CHEMBL361501,meningioma,0.646321737,0.649228903,0.342569391,0.81765472,NF2
CHEMBL361501,no symptom,0.92223991,0.913727533,0.347071352,1.107824888,NF2
CHEMBL361501,pNF,0.93624612,0.965307036,0.642614353,1.436357216,NF1
CHEMBL361501,schwannoma,0.867062633,0.861486209,0.838567879,0.876503218,NF2
CHEMBL362455,meningioma,0.866090819,0.840545212,0.393234672,1.059769672,NF2
CHEMBL362455,no symptom,1.004332699,0.957289036,0.060414577,1.168024789,NF2
CHEMBL362455,pNF,1.003496961,0.956511117,0.01584805,1.367134451,NF1
CHEMBL362455,schwannoma,0.535550045,0.479917427,0.187014731,0.619873845,NF2
CHEMBL365229,no symptom,0.811570088,0.743778105,-0.003065317,1.197098181,NF2
CHEMBL368427,meningioma,1.118682265,1.092621267,0.634553883,1.210401666,NF2
CHEMBL368427,no symptom,1.083950049,1.042116965,0.313249637,1.305498177,NF2
CHEMBL368427,pNF,1.091336063,1.008467029,0.034542523,1.466995865,NF1
CHEMBL368427,schwannoma,0.639415169,0.597332145,0.23652207,0.661601467,NF2
CHEMBL371226,meningioma,1.078922151,1.062124492,0.885872353,1.163708503,NF2
CHEMBL371226,no symptom,1.097884024,1.087810707,0.69708738,1.221126974,NF2
CHEMBL371226,pNF,1.100873337,1.113940663,0.807258302,1.378345253,NF1
CHEMBL371226,schwannoma,1.065385984,1.020277291,0.638697919,1.133569262,NF2
CHEMBL3734896,meningioma,1.036653683,1.039147286,0.872902202,1.195182677,NF2
CHEMBL3734896,no symptom,1.041747972,1.033134585,0.770581114,1.200200629,NF2
CHEMBL3734896,pNF,1.035627743,0.983283772,0.054955155,1.368411778,NF1
CHEMBL3734896,schwannoma,1.002435367,0.987165839,0.923065777,1.036520067,NF2
CHEMBL3746912,meningioma,1.043723238,1.027801564,0.761503221,1.199713734,NF2
CHEMBL3746912,no symptom,1.035294149,0.977518876,0.025093143,1.211628688,NF2
CHEMBL3746912,pNF,1.042066931,0.906801231,0.023257956,1.321148781,NF1
CHEMBL3746912,schwannoma,0.968988962,0.882394548,0.041213435,1.026841532,NF2
CHEMBL3747513,no symptom,0.42442705,0.495801414,-0.02150486,1.912251,NF2
CHEMBL3752910,meningioma,0.934309772,0.901408607,0.633509205,1.015074246,NF2
CHEMBL3752910,no symptom,0.971372733,0.906193326,-0.008578183,1.20797019,NF2
CHEMBL3752910,pNF,0.991030253,0.943041532,0.035884535,1.547317359,NF1
CHEMBL3752910,schwannoma,0.769553487,0.68406737,0.379269366,0.811430675,NF2
CHEMBL375312,meningioma,1.112216128,1.052392693,0.204756575,1.207923908,NF2
CHEMBL375312,no symptom,1.027609255,1.005779095,0.556012,1.257612978,NF2
CHEMBL375312,pNF,1.06002506,1.067133308,0.528165268,1.524587606,NF1
CHEMBL375312,schwannoma,0.843059961,0.834840129,0.640155246,0.907235453,NF2
CHEMBL37708,no symptom,1.06896893,1.044375646,0.779518049,1.155417611,NF2
CHEMBL377219,meningioma,0.973515969,0.973808984,0.874309371,1.063525531,NF2
CHEMBL377219,no symptom,0.993221833,0.968287345,0.645991318,1.145553839,NF2
CHEMBL377219,pNF,1.060965162,1.087722186,0.823862409,1.646296107,NF1
CHEMBL377219,schwannoma,0.83244275,0.832898701,0.795291395,0.872012995,NF2
CHEMBL379156,meningioma,0.95987434,0.944943256,0.633239053,1.065195615,NF2
CHEMBL379156,no symptom,1.043303219,1.035471697,0.799384322,1.188740614,NF2
CHEMBL379156,pNF,1.042018018,1.061368457,0.773288917,1.423724046,NF1
CHEMBL379156,schwannoma,0.625595005,0.607154851,0.448933733,0.654038057,NF2
CHEMBL379787,meningioma,1.098361427,1.042749884,0.634716847,1.181219711,NF2
CHEMBL379787,no symptom,1.092551872,1.062954103,0.138796543,1.271651603,NF2
CHEMBL379787,pNF,1.0816963,1.011745477,0.006104255,1.444973556,NF1
CHEMBL379787,schwannoma,1.001848714,0.992029163,0.920298465,1.07460241,NF2
CHEMBL386389,meningioma,1.002627885,1.000038778,0.76323274,1.172411173,NF2
CHEMBL386389,no symptom,1.029267309,1.012919852,0.493474161,1.214447552,NF2
CHEMBL386389,pNF,1.053158866,1.020616727,0.020781501,1.54281009,NF1
CHEMBL386389,schwannoma,0.870068856,0.869120807,0.762009727,0.955674528,NF2
CHEMBL392525,meningioma,1.063263998,1.028380076,0.557946745,1.220283755,NF2
CHEMBL392525,no symptom,1.102828498,1.059051576,0.435024884,1.266709701,NF2
CHEMBL392525,pNF,1.100396463,1.05404596,0.085134169,1.432282303,NF1
CHEMBL392525,schwannoma,0.997270433,0.966256465,0.76229138,1.019561181,NF2
CHEMBL393525,meningioma,0.477449359,0.551136379,0.21938171,0.987409717,NF2
CHEMBL393525,no symptom,0.501610792,0.572949194,0.001537739,1.211667877,NF2
CHEMBL393525,pNF,0.578458997,0.605443321,0.018241505,1.361394971,NF1
CHEMBL393525,schwannoma,0.289185508,0.279399348,0.021397079,0.60677973,NF2
CHEMBL396056,no symptom,0.885965253,0.837632107,0.0624712,1.183325809,NF2
CHEMBL396283,no symptom,0.779488464,0.662947837,-0.000467145,1.093445094,NF2
CHEMBL399251,meningioma,1.118371947,1.104089017,0.856958004,1.210586872,NF2
CHEMBL399251,no symptom,1.039781917,0.923313658,0.210273635,1.216703759,NF2
CHEMBL399251,pNF,1.163569694,1.231284134,0.04253698,1.856663122,NF1
CHEMBL399251,schwannoma,0.828562328,0.790575914,0.564679403,0.852546934,NF2
CHEMBL402468,no symptom,0.943067104,0.634491513,-0.010776619,1.023985775,NF2
CHEMBL407954,meningioma,1.062662787,0.910544919,0.051152748,1.150688129,NF2
CHEMBL407954,no symptom,1.091274888,0.953511099,0.04031743,1.298188675,NF2
CHEMBL407954,pNF,1.080158324,0.86983922,0.043984002,1.546182568,NF1
CHEMBL407954,schwannoma,1.029772626,0.855242679,0.056385971,1.134498387,NF2
CHEMBL408217,meningioma,1.065100235,1.051622452,0.868604821,1.180164527,NF2
CHEMBL408217,no symptom,1.074918696,1.04791659,0.299669369,1.285578708,NF2
CHEMBL408217,pNF,1.102313214,1.072432646,0.01665419,1.415218215,NF1
CHEMBL408217,schwannoma,0.951668077,0.956929135,0.896132348,1.063826128,NF2
CHEMBL410456,meningioma,0.991434303,0.965256558,0.652664996,1.172828927,NF2
CHEMBL410456,no symptom,1.090241827,1.069023665,0.454924618,1.239061323,NF2
CHEMBL410456,pNF,1.108683695,1.10641164,0.734389079,1.368876561,NF1
CHEMBL410456,schwannoma,1.033377099,1.028262597,0.965499799,1.087187561,NF2
CHEMBL421565,meningioma,1.096017687,0.948521818,0.137419853,1.194681041,NF2
CHEMBL421565,no symptom,1.017787731,0.941638742,0.023835371,1.222239713,NF2
CHEMBL421565,pNF,1.023628586,0.910168102,0.009039141,1.405808847,NF1
CHEMBL421565,schwannoma,0.890386217,0.824401264,0.049758257,1.005953921,NF2
CHEMBL430405,meningioma,1.069007085,1.064105545,0.770342758,1.208505697,NF2
CHEMBL430405,no symptom,1.107227536,1.083144771,0.313027663,1.223441925,NF2
CHEMBL430405,pNF,1.076599443,1.05827063,0.577307261,1.256651816,NF1
CHEMBL430405,schwannoma,1.049455602,1.024730669,0.772036068,1.098154618,NF2
CHEMBL445799,meningioma,1.004131627,0.992598669,0.812197262,1.111637892,NF2
CHEMBL445799,no symptom,1.017235332,0.990873337,0.53622225,1.156036531,NF2
CHEMBL445799,pNF,1.07196591,1.08821484,0.16564375,1.476252366,NF1
CHEMBL445799,schwannoma,0.533908398,0.486449721,0.142608113,0.566516278,NF2
CHEMBL453737,meningioma,1.126835838,0.937309798,0.151343849,1.200067347,NF2
CHEMBL453737,no symptom,1.031393414,0.94084481,0.027016324,1.366084496,NF2
CHEMBL453737,pNF,1.039527794,0.942880616,0.012195033,1.587764204,NF1
CHEMBL453737,schwannoma,0.580453857,0.465151871,0.010949872,0.686173697,NF2
CHEMBL457614,meningioma,0.848884011,0.795009349,0.257684807,1.051165109,NF2
CHEMBL457614,no symptom,0.979943565,0.856969291,0.09185085,1.161521,NF2
CHEMBL457614,pNF,0.976530078,0.901315367,0.05439853,1.321615903,NF1
CHEMBL457614,schwannoma,0.556392912,0.507123315,0.231605656,0.59840443,NF2
CHEMBL458603,meningioma,0.974432882,0.970551104,0.735270462,1.10294956,NF2
CHEMBL458603,no symptom,1.038032838,1.03800584,0.797044531,1.209862021,NF2
CHEMBL458603,pNF,1.027129706,1.037679992,0.717532764,1.23666027,NF1
CHEMBL458603,schwannoma,0.987707904,0.99027501,0.908748296,1.068285658,NF2
