std_name,model_name,median,mean,min,max,disease_name,symptom_name
ASENAPINE,ipNF06.2A,0.984664473,1.011259621,0.840321645,1.284567579,NF1,pNF
ASENAPINE,ipNF95.11b C,0.956836295,0.95633196,0.63780321,1.184813395,NF1,pNF
ASENAPINE,ipNF95.11b C/T,1.094487519,1.119187224,1.06369581,1.215658124,NF1,pNF
ASENAPINE,ipNF95.6,0.995854559,0.995088451,0.939306353,1.048620666,NF1,pNF
ASENAPINE,ipn02.3,1.029140479,1.061853378,0.987479783,1.150309935,no disease,no symptom
ASENAPINE,ipn02.8,1.017876474,1.006301853,0.849604516,1.109142381,no disease,no symptom
ASENAPINE,ipnNF95.11C,0.926910593,0.925807972,0.849167077,0.978937683,NF1,pNF
Asiatic acid,Ben-Men-1,1.00416274,1.013610656,0.840281317,1.209379936,NF2,meningioma
Asiatic acid,HFF,1.072709224,1.071697983,1.028175686,1.09491625,no disease,no symptom
Asiatic acid,HS01,0.903437411,0.934849723,0.874281612,1.018208195,NF2,no symptom
Asiatic acid,MS02,0.937073789,0.921246898,0.764813835,1.046721422,NF2,schwannoma
Asiatic acid,MTC,1.103792864,1.057220135,0.927991337,1.128122988,no disease,no symptom
Asiatic acid,Syn1,1.045465713,1.071273079,0.890663547,1.286664592,no disease,no symptom
Asiatic acid,Syn5,1.029026606,1.065847946,0.894724696,1.287501479,NF2,no symptom
Asiatic acid,ipNF05.5 (mixed clone),1.019008352,1.022599109,0.816668862,1.212645984,NF1,pNF
Asiatic acid,ipNF05.5 (single clone),0.962830353,0.946729898,0.652272282,1.111565024,NF1,pNF
Asiatic acid,ipNF06.2A,0.978614715,0.976558432,0.812625464,1.09814706,NF1,pNF
Asiatic acid,ipNF95.11b C,0.958686815,0.929108196,0.343793897,1.131907961,NF1,pNF
Asiatic acid,ipNF95.11b C/T,1.03293002,1.035086379,0.862102588,1.169487663,NF1,pNF
Asiatic acid,ipNF95.6,1.023740247,1.029844811,0.956804827,1.103104519,NF1,pNF
Asiatic acid,ipn02.3,1.041838882,1.04011065,0.976665958,1.078966285,no disease,no symptom
Asiatic acid,ipn02.8,1.037855552,1.025336059,0.85078161,1.100171689,no disease,no symptom
Asiatic acid,ipnNF95.11C,1.004214964,0.989483081,0.850247065,1.039691305,NF1,pNF
Aspartame,Ben-Men-1,0.982962618,0.962462691,0.809895986,1.064925938,NF2,meningioma
Aspartame,HFF,1.009442418,1.002899473,0.968693221,1.035091238,no disease,no symptom
Aspartame,HS01,0.991032424,1.002750707,0.903608736,1.105100023,NF2,no symptom
Aspartame,MS02,0.98036952,0.981100994,0.934591206,1.026875582,NF2,schwannoma
Aspartame,MTC,1.072579425,1.081434855,1.007743977,1.186558421,no disease,no symptom
Aspartame,Syn1,1.015096727,1.034779822,0.954726713,1.1391188,no disease,no symptom
Aspartame,Syn5,0.98318593,0.991011697,0.928567422,1.10610908,NF2,no symptom
Aspartame,ipNF05.5 (mixed clone),1.035700333,0.986663726,0.502884656,1.108512496,NF1,pNF
Aspartame,ipNF05.5 (single clone),1.010532698,0.939286036,0.449308273,1.05154141,NF1,pNF
Aspartame,ipNF06.2A,1.032736123,1.039768214,1.002827058,1.08182527,NF1,pNF
Aspartame,ipNF95.11b C,1.101569118,1.089376447,0.859136757,1.247783352,NF1,pNF
Aspartame,ipNF95.11b C/T,1.179425099,1.176946283,1.114847129,1.240849895,NF1,pNF
Aspartame,ipNF95.6,1.052389619,0.996083479,0.492680633,1.081121857,NF1,pNF
Aspartame,ipn02.3,1.108309604,1.098974847,1.022373136,1.140160877,no disease,no symptom
Aspartame,ipn02.8,0.996378614,1.001586873,0.926603875,1.089893537,no disease,no symptom
Aspartame,ipnNF95.11C,1.035839308,1.03507642,0.955466857,1.103580854,NF1,pNF
ASPIRIN,Ben-Men-1,1.123601308,1.107120676,0.919120102,1.195956082,NF2,meningioma
ASPIRIN,HFF,1.104143825,1.112493149,1.065611956,1.179871118,no disease,no symptom
ASPIRIN,HS01,1.155770705,1.158644639,1.104289924,1.26262288,NF2,no symptom
ASPIRIN,MS02,1.057182441,1.056693997,1.005806044,1.109832751,NF2,schwannoma
ASPIRIN,MTC,1.122111634,1.130283761,1.025209857,1.20973675,no disease,no symptom
ASPIRIN,Syn1,1.175175401,1.183344911,1.077821363,1.298319388,no disease,no symptom
ASPIRIN,Syn5,1.120284584,1.124302714,1.025078528,1.245944571,NF2,no symptom
ASPIRIN,ipNF05.5 (mixed clone),1.239912741,1.230244845,0.947991864,1.392624853,NF1,pNF
ASPIRIN,ipNF05.5 (single clone),1.221296238,1.11019177,0.117793365,1.288347719,NF1,pNF
ASPIRIN,ipNF06.2A,1.073683004,1.07815067,0.985509845,1.238832081,NF1,pNF
ASPIRIN,ipNF95.11b C,1.178407339,1.139084597,0.588766136,1.293059552,NF1,pNF
ASPIRIN,ipNF95.11b C/T,1.123499331,1.068626125,0.231200745,1.27249208,NF1,pNF
ASPIRIN,ipNF95.6,1.121900314,1.104516897,1.014371293,1.157834512,NF1,pNF
ASPIRIN,ipn02.3,1.14635246,1.091465126,0.447570782,1.225997939,no disease,no symptom
ASPIRIN,ipn02.8,1.066104967,1.06038528,0.979423968,1.196416672,no disease,no symptom
ASPIRIN,ipnNF95.11C,1.071492813,1.071989186,1.019188182,1.15340074,NF1,pNF
AT-406,Ben-Men-1,1.1221486,1.074738711,0.64260874,1.271459372,NF2,meningioma
AT-406,HFF,1.146541413,1.140754636,1.07678654,1.188675057,no disease,no symptom
AT-406,HS01,1.203922515,1.18953412,1.018005155,1.300774152,NF2,no symptom
AT-406,MS02,0.557400704,0.560730597,0.531670457,0.596525797,NF2,schwannoma
AT-406,MTC,1.113331268,1.100819158,0.885700871,1.227621669,no disease,no symptom
AT-406,Syn1,1.095863218,0.910932317,0.365667079,1.2696469,no disease,no symptom
AT-406,Syn5,1.04988129,0.926275548,0.514769534,1.189167877,NF2,no symptom
AT-406,ipNF05.5 (mixed clone),1.203972334,1.237751756,1.13609015,1.384663344,NF1,pNF
AT-406,ipNF05.5 (single clone),1.200294449,1.232871944,1.081352834,1.4601254,NF1,pNF
AT-406,ipNF06.2A,1.076848035,1.084203542,0.901033679,1.331989228,NF1,pNF
AT-406,ipNF95.11b C,0.112303765,0.506555865,0.092546851,1.454661626,NF1,pNF
AT-406,ipNF95.11b C/T,1.029026228,0.959934525,0.69352681,1.230945675,NF1,pNF
AT-406,ipNF95.6,1.13725661,1.125172253,0.911468065,1.242577197,NF1,pNF
AT-406,ipn02.3,0.989433032,0.913776133,0.069486295,1.05417932,no disease,no symptom
AT-406,ipn02.8,0.988172663,0.920631998,0.495159834,1.055191247,no disease,no symptom
AT-406,ipnNF95.11C,0.981060354,0.970135083,0.576605828,1.188284963,NF1,pNF
AT-7519,Ben-Men-1,0.925286467,0.74748844,0.252519577,1.107492436,NF2,meningioma
AT-7519,HFF,1.0119427,0.949734776,0.744021161,1.091689895,no disease,no symptom
AT-7519,HS01,1.133431448,0.871506771,0.159936125,1.192149159,NF2,no symptom
AT-7519,MS02,0.620217622,0.587338515,0.260354955,0.656186685,NF2,schwannoma
AT-7519,MTC,1.04056038,1.029275571,0.901980014,1.089258045,no disease,no symptom
AT-7519,N10,0.533624181,0.735710168,0.457758994,1.138091112,no disease,no symptom
AT-7519,N5,0.745851776,0.862922142,0.578847535,1.230877104,NF1,no symptom
AT-7519,Syn1,1.021202321,0.804204198,0.217061056,1.136877885,no disease,no symptom
AT-7519,Syn5,0.989833438,0.790028801,0.205762928,1.156474801,NF2,no symptom
AT-7519,ipNF05.5 (mixed clone),0.934986732,0.748008089,0.271836361,1.217691997,NF1,pNF
AT-7519,ipNF05.5 (single clone),0.975979169,0.802545026,0.348241733,1.307902051,NF1,pNF
AT-7519,ipNF06.2A,1.012466051,0.951650929,0.675190782,1.181220969,NF1,pNF
AT-7519,ipNF95.11b C,0.962849303,0.787934539,0.008910696,1.366357815,NF1,pNF
AT-7519,ipNF95.11b C/T,1.08898728,0.854745407,0.393518151,1.223207763,NF1,pNF
AT-7519,ipNF95.6,1.060788151,0.850036804,0.340620437,1.174938953,NF1,pNF
AT-7519,ipn02.3,0.977100336,0.734449021,0.155499736,1.139522921,no disease,no symptom
AT-7519,ipn02.8,0.66781269,0.698774564,0.354941798,1.084160033,no disease,no symptom
AT-7519,ipnNF95.11C,0.966059304,0.80020385,0.454018361,1.106686894,NF1,pNF
AT-9283,Ben-Men-1,0.959064479,0.816024736,0.158426545,1.168031471,NF2,meningioma
AT-9283,HFF,1.007759977,0.806424233,0.247367345,1.079290045,no disease,no symptom
AT-9283,HS01,0.608374425,0.575875377,0.104421576,0.970525739,NF2,no symptom
AT-9283,MS02,0.855521294,0.714421485,0.077760561,0.972001709,NF2,schwannoma
AT-9283,MTC,0.979604531,0.843557759,0.361889984,1.024199043,no disease,no symptom
AT-9283,N10,0.821609269,0.707174858,0.182311967,1.136483335,no disease,no symptom
AT-9283,N5,0.42355322,0.52515032,0.039149466,1.049066591,NF1,no symptom
AT-9283,Syn1,0.880372269,0.804120652,0.354018452,1.184792592,no disease,no symptom
AT-9283,Syn5,0.775728108,0.743607973,0.279538283,1.153435337,NF2,no symptom
AT-9283,ipNF05.5 (mixed clone),1.226071801,0.906399552,0.063822418,1.399975231,NF1,pNF
AT-9283,ipNF05.5 (single clone),1.068295987,0.777533882,0.047121092,1.292318069,NF1,pNF
AT-9283,ipNF06.2A,0.95264006,0.747004291,0.054689136,1.031085366,NF1,pNF
AT-9283,ipNF95.11b C,1.160296822,0.8540609,0.012398658,1.513071424,NF1,pNF
AT-9283,ipNF95.11b C/T,1.026239871,0.800100739,0.046465562,1.132431725,NF1,pNF
AT-9283,ipNF95.6,0.923267644,0.751557879,0.045114884,1.166550688,NF1,pNF
AT-9283,ipn02.3,0.847044491,0.645210734,0.032234959,1.1067099,no disease,no symptom
AT-9283,ipn02.8,0.941702575,0.791164615,0.300118661,1.091837734,no disease,no symptom
AT-9283,ipnNF95.11C,0.991683027,0.702680796,0.06069696,1.067469014,NF1,pNF
ATOPAXAR,Ben-Men-1,1.095721938,1.077750104,0.661725488,1.226613499,NF2,meningioma
ATOPAXAR,HFF,1.071820507,1.061730084,1.006574467,1.114495406,no disease,no symptom
ATOPAXAR,HS01,0.879632209,0.87361627,0.541661155,1.020714783,NF2,no symptom
ATOPAXAR,MS02,0.915000324,0.860351228,0.174366982,0.992044276,NF2,schwannoma
ATOPAXAR,MTC,0.882286827,0.886460338,0.74377707,0.984771326,no disease,no symptom
ATOPAXAR,Syn1,1.132565748,1.081219767,0.399400327,1.304553154,no disease,no symptom
ATOPAXAR,Syn5,1.120264231,1.116951919,0.953171228,1.298466403,NF2,no symptom
ATOPAXAR,ipNF05.5 (mixed clone),0.869742841,0.804922461,0.043212991,1.063241654,NF1,pNF
ATOPAXAR,ipNF05.5 (single clone),0.753843328,0.705838461,0.029845233,0.92570872,NF1,pNF
ATOPAXAR,ipNF06.2A,1.007111537,0.933392722,0.028222084,1.148185917,NF1,pNF
ATOPAXAR,ipNF95.11b C,1.108837651,0.984247847,0.023599165,1.463958199,NF1,pNF
ATOPAXAR,ipNF95.11b C/T,0.897445069,0.894540781,0.558599755,1.152654002,NF1,pNF
ATOPAXAR,ipNF95.6,1.029039751,0.940443792,0.033659293,1.090372762,NF1,pNF
ATOPAXAR,ipn02.3,0.949560177,0.855143109,0.013708458,1.005803192,no disease,no symptom
ATOPAXAR,ipn02.8,0.775156384,0.654698674,0.040479832,0.890419077,no disease,no symptom
ATOPAXAR,ipnNF95.11C,1.052341167,0.948911408,0.033056595,1.089905264,NF1,pNF
Atracurium besylate,Ben-Men-1,0.941531077,0.930744477,0.734283893,0.999340996,NF2,meningioma
Atracurium besylate,HFF,1.008831439,1.004512704,0.978516032,1.037144709,no disease,no symptom
Atracurium besylate,HS01,0.939655068,0.943951108,0.875484441,1.016354681,NF2,no symptom
Atracurium besylate,MS02,0.925336375,0.944000699,0.90599905,1.01100562,NF2,schwannoma
Atracurium besylate,MTC,1.09712686,1.080214134,0.948293717,1.13067332,no disease,no symptom
Atracurium besylate,Syn1,0.90783526,0.851443041,0.489600172,0.982909887,no disease,no symptom
Atracurium besylate,Syn5,0.956811591,0.9628105,0.75026653,1.101637277,NF2,no symptom
Atracurium besylate,ipNF05.5 (mixed clone),0.929510989,0.887175173,0.536113964,1.020408623,NF1,pNF
Atracurium besylate,ipNF05.5 (single clone),0.914718133,0.894930468,0.675285402,1.052445483,NF1,pNF
Atracurium besylate,ipNF06.2A,0.951105279,0.949731388,0.910682396,0.99211043,NF1,pNF
Atracurium besylate,ipNF95.11b C,0.870368133,0.792261364,0.3562006,1.148973858,NF1,pNF
Atracurium besylate,ipNF95.11b C/T,1.084554915,1.117783666,1.052955228,1.227072263,NF1,pNF
Atracurium besylate,ipNF95.6,0.995739251,0.997424483,0.945731145,1.075216353,NF1,pNF
Atracurium besylate,ipn02.3,1.037788141,1.028424996,0.966166603,1.070787691,no disease,no symptom
Atracurium besylate,ipn02.8,1.030955526,1.030885462,0.85096305,1.1541287,no disease,no symptom
Atracurium besylate,ipnNF95.11C,0.951572759,0.947537491,0.887021463,1.064460151,NF1,pNF
ATRASENTAN,Syn1,0.871423047,0.872439142,0.792261586,0.980903088,no disease,no symptom
ATRASENTAN,Syn5,0.872321457,0.887491429,0.765646795,1.007089658,NF2,no symptom
AV-412,Ben-Men-1,1.036985609,0.970505746,0.483795074,1.195415346,NF2,meningioma
AV-412,HFF,1.078133561,1.060332331,0.872413296,1.150950221,no disease,no symptom
AV-412,HS01,1.115007551,0.908280145,0.045963369,1.206411708,NF2,no symptom
AV-412,MS02,0.606986016,0.496325474,0.027195972,0.662546541,NF2,schwannoma
AV-412,MTC,1.100088523,0.995813269,0.658978684,1.171227216,no disease,no symptom
AV-412,Syn1,1.178552639,1.203113854,1.047038664,1.383731432,no disease,no symptom
AV-412,Syn5,1.073067837,1.025573401,0.729354456,1.180193562,NF2,no symptom
AV-412,ipNF05.5 (mixed clone),1.414603296,1.212797098,0.059843846,1.598845082,NF1,pNF
AV-412,ipNF05.5 (single clone),1.463823018,1.218072712,0.048725836,1.56554796,NF1,pNF
AV-412,ipNF06.2A,0.979292972,0.837883604,0.038779992,1.059021019,NF1,pNF
AV-412,ipNF95.11b C,0.843608967,0.727775088,0.015720125,1.337284689,NF1,pNF
AV-412,ipNF95.11b C/T,1.14166032,0.996127005,0.035382247,1.240224047,NF1,pNF
AV-412,ipNF95.6,1.172253224,0.971019912,0.043302418,1.268166276,NF1,pNF
AV-412,ipn02.3,1.146337919,0.972466115,0.030879855,1.202723929,no disease,no symptom
AV-412,ipn02.8,1.024272397,0.816196749,0.076144464,1.082265865,no disease,no symptom
AV-412,ipnNF95.11C,1.043175766,0.847274053,0.037370784,1.087245889,NF1,pNF
Avobenzone,Ben-Men-1,0.832818153,0.76354011,0.117902943,1.02565005,NF2,meningioma
Avobenzone,HFF,1.086135995,1.087958193,1.009950837,1.152638621,no disease,no symptom
Avobenzone,HS01,1.019993329,1.005716204,0.755937984,1.165389839,NF2,no symptom
Avobenzone,MS02,0.920991134,0.911914002,0.722536599,1.00839209,NF2,schwannoma
Avobenzone,MTC,1.041585195,1.027850394,0.840077861,1.169121618,no disease,no symptom
Avobenzone,Syn1,1.052092686,1.007172575,0.632152817,1.238393726,no disease,no symptom
Avobenzone,Syn5,1.030827131,0.906643601,0.210364937,1.224537755,NF2,no symptom
Avobenzone,ipNF05.5 (mixed clone),1.058568758,0.915542802,0.465011685,1.188845483,NF1,pNF
Avobenzone,ipNF05.5 (single clone),0.9413275,0.977533678,0.460522149,1.365692853,NF1,pNF
Avobenzone,ipNF06.2A,0.970883625,0.937829731,0.449541556,1.15155939,NF1,pNF
Avobenzone,ipNF95.11b C,0.67618958,0.643244079,0.057336643,1.212703373,NF1,pNF
Avobenzone,ipNF95.11b C/T,1.070236509,1.005169096,0.529785562,1.185085611,NF1,pNF
Avobenzone,ipNF95.6,0.98873942,0.849424448,0.481847379,1.055757611,NF1,pNF
Avobenzone,ipn02.3,0.995133093,0.871731639,0.295479287,1.07708969,no disease,no symptom
Avobenzone,ipn02.8,0.957828224,0.86760493,0.385162832,1.114265804,no disease,no symptom
Avobenzone,ipnNF95.11C,0.999510501,0.898549973,0.369864549,1.107011536,NF1,pNF
Axitinib,Ben-Men-1,0.011553301,0.399998524,0.005165978,1.073683779,NF2,meningioma
Axitinib,HFF,0.941048909,0.918139252,0.779245168,1.009077638,no disease,no symptom
Axitinib,HS01,0.010264453,0.122255963,0.006961092,1.129571452,NF2,no symptom
Axitinib,MS01,0.906737481,0.853646626,0.447884378,1.085507221,NF2,schwannoma
Axitinib,MS02,0.00792657,0.022035317,0.00200392,0.595556995,NF2,schwannoma
Axitinib,MS03,0.912695657,0.8990318,0.46390649,1.093886526,NF2,schwannoma
Axitinib,MS11,0.895804448,0.851961566,0.554967324,1.109377375,no disease,no symptom
Axitinib,MS12,0.914474379,0.901228576,0.398098257,1.290517697,no disease,no symptom
Axitinib,MTC,0.92943442,0.849836811,0.603688521,1.069928665,no disease,no symptom
Axitinib,Syn1,0.008725885,0.266677207,0.003086708,1.179258287,no disease,no symptom
Axitinib,Syn10,1.051118761,1.018967298,0.666781411,1.322203098,NF2,meningioma
Axitinib,Syn12,1.051383399,1.047860759,0.738922405,1.350530476,NF2,meningioma
Axitinib,Syn2,0.758432088,0.721158716,0.315405652,1.061075661,no disease,no symptom
Axitinib,Syn3,1.150677201,0.967334462,0.276805869,1.290349887,NF2,no symptom
Axitinib,Syn4,0.932038835,0.839244876,0.296116505,1.134304207,NF2,no symptom
Axitinib,Syn5,0.012082699,0.380785689,0.002975647,1.123011318,NF2,no symptom
Axitinib,Syn7,0.79780448,0.802393315,0.563417891,1.085298917,NF2,meningioma
Axitinib,ipNF05.5 (mixed clone),1.465846678,1.427793935,1.067528636,1.544356997,NF1,pNF
Axitinib,ipNF05.5 (single clone),1.466146735,1.379883604,0.973631762,1.533892475,NF1,pNF
Axitinib,ipNF06.2A,0.866292299,0.846088864,0.55284442,0.965666403,NF1,pNF
Axitinib,ipNF95.11b C,1.203931873,1.044849373,0.116190636,1.353526499,NF1,pNF
Axitinib,ipNF95.11b C/T,1.205144244,1.190496858,0.986952136,1.27755343,NF1,pNF
Axitinib,ipNF95.6,1.160869431,1.131453337,0.953591575,1.209704693,NF1,pNF
Axitinib,ipn02.3,0.930526007,0.879536675,0.554325099,0.978642703,no disease,no symptom
Axitinib,ipn02.8,1.048509537,1.010636478,0.62582272,1.177396792,no disease,no symptom
Axitinib,ipnNF95.11C,0.925019711,0.883403132,0.631324054,0.973031427,NF1,pNF
AZ628,Ben-Men-1,0.955130087,0.873713224,0.495213139,1.071245301,NF2,meningioma
AZ628,HFF,1.006552016,0.96478404,0.809886073,1.068509753,no disease,no symptom
AZ628,HS01,0.795861478,0.716244931,0.14255499,0.953238688,NF2,no symptom
AZ628,MS02,0.854723845,0.76075422,0.200942151,0.92318435,NF2,schwannoma
AZ628,MTC,1.011731719,0.903798453,0.488228382,1.072688194,no disease,no symptom
AZ628,Syn1,1.08278548,0.992847207,0.574116992,1.152099453,no disease,no symptom
AZ628,Syn5,0.954178409,0.865028708,0.467025558,1.067071138,NF2,no symptom
AZ628,ipNF05.5 (mixed clone),1.228136828,1.191541872,0.988066791,1.334845032,NF1,pNF
AZ628,ipNF05.5 (single clone),1.086401133,1.094465026,1.036154949,1.179432961,NF1,pNF
AZ628,ipNF06.2A,1.045111941,0.968956104,0.649500212,1.123950977,NF1,pNF
AZ628,ipNF95.11b C,1.341679512,1.173757276,0.050361738,1.756420569,NF1,pNF
AZ628,ipNF95.11b C/T,1.202020625,1.194141764,1.004330662,1.318546261,NF1,pNF
AZ628,ipNF95.6,1.019827766,0.997627813,0.839466884,1.108848584,NF1,pNF
AZ628,ipn02.3,1.079821509,1.015939908,0.820595271,1.147782283,no disease,no symptom
AZ628,ipn02.8,1.007289203,0.968285662,0.380435575,1.134438403,no disease,no symptom
AZ628,ipnNF95.11C,1.040854688,1.028904317,0.933552931,1.093349362,NF1,pNF
AZACITIDINE,Ben-Men-1,1.012187607,0.95358479,0.490852466,1.147891046,NF2,meningioma
AZACITIDINE,HFF,1.088550136,1.060993568,0.780445492,1.143082808,no disease,no symptom
AZACITIDINE,HS01,1.107278316,0.975205694,0.220451518,1.208493139,NF2,no symptom
AZACITIDINE,MS02,0.904896959,0.894892087,0.837065586,0.94511748,NF2,schwannoma
AZACITIDINE,MTC,1.031415785,1.021459942,0.791853472,1.128719658,no disease,no symptom
AZACITIDINE,N10,0.964123811,0.864863365,0.369980669,1.109113059,no disease,no symptom
AZACITIDINE,N5,1.005278278,0.879131072,0.393573478,1.174177849,NF1,no symptom
AZACITIDINE,Syn1,1.022931844,0.994091509,0.542579602,1.30732959,no disease,no symptom
AZACITIDINE,Syn5,1.072065007,1.021695573,0.53354328,1.156287999,NF2,no symptom
AZACITIDINE,ipNF05.5 (mixed clone),1.095677271,1.002221638,0.644778774,1.193475339,NF1,pNF
AZACITIDINE,ipNF05.5 (single clone),1.200759998,1.056010281,0.636009285,1.282693319,NF1,pNF
AZACITIDINE,ipNF06.2A,0.996407088,0.965447386,0.683874506,1.073260067,NF1,pNF
AZACITIDINE,ipNF95.11b C,0.990907819,0.912155358,0.044022299,1.240754502,NF1,pNF
AZACITIDINE,ipNF95.11b C/T,1.120958944,1.082666597,0.937261038,1.209509739,NF1,pNF
AZACITIDINE,ipNF95.6,1.057459927,1.015754426,0.670823542,1.174456671,NF1,pNF
AZACITIDINE,ipn02.3,0.993060562,0.925305471,0.463021596,1.030304,no disease,no symptom
AZACITIDINE,ipn02.8,0.861196764,0.754773464,0.310875228,1.018457029,no disease,no symptom
AZACITIDINE,ipnNF95.11C,1.024704425,0.990927327,0.679971029,1.091305249,NF1,pNF
AZASETRON,Ben-Men-1,1.080918585,1.068507254,0.959751769,1.206648421,NF2,meningioma
AZASETRON,HFF,1.119267416,1.114238661,1.053085332,1.19433568,no disease,no symptom
AZASETRON,HS01,1.122202447,1.115692226,1.012548501,1.197072645,NF2,no symptom
AZASETRON,MS02,1.038318775,1.047957483,1.01320175,1.102808275,NF2,schwannoma
AZASETRON,MTC,1.125013174,1.113492712,0.99305436,1.20091564,no disease,no symptom
AZASETRON,Syn1,1.132088429,1.127948676,0.951541953,1.206544513,no disease,no symptom
AZASETRON,Syn5,1.095608379,1.105566708,0.966280567,1.220308527,NF2,no symptom
AZASETRON,ipNF05.5 (mixed clone),1.173924174,1.164461921,1.043161116,1.260720647,NF1,pNF
AZASETRON,ipNF05.5 (single clone),1.351181606,1.361253198,1.179417763,1.474150468,NF1,pNF
AZASETRON,ipNF06.2A,1.017544861,1.036448413,0.965356212,1.156443997,NF1,pNF
AZASETRON,ipNF95.11b C,1.087325336,1.077574985,0.85509842,1.286931837,NF1,pNF
AZASETRON,ipNF95.11b C/T,1.172900098,1.159173461,1.078072168,1.272943834,NF1,pNF
AZASETRON,ipNF95.6,1.146143525,1.113261014,0.951849704,1.209709725,NF1,pNF
AZASETRON,ipn02.3,1.120851038,1.110273634,1.024254908,1.184995058,no disease,no symptom
AZASETRON,ipn02.8,1.057684683,1.02609618,0.865583245,1.100783846,no disease,no symptom
AZASETRON,ipnNF95.11C,1.025249107,1.025604636,0.93807965,1.102892166,NF1,pNF
AZATHIOPRINE,Ben-Men-1,1.058192667,0.999233272,0.495341412,1.196177714,NF2,meningioma
AZATHIOPRINE,HFF,1.041871683,1.04830828,0.963464654,1.117589375,no disease,no symptom
AZATHIOPRINE,HS01,1.085343836,1.076523787,0.941614302,1.174730382,NF2,no symptom
AZATHIOPRINE,MS02,0.872975669,0.819189156,0.382217483,0.944923769,NF2,schwannoma
AZATHIOPRINE,MTC,1.044331003,0.999092867,0.59521498,1.137679302,no disease,no symptom
AZATHIOPRINE,Syn1,1.040799465,1.044123702,0.971170138,1.161660797,no disease,no symptom
AZATHIOPRINE,Syn5,1.095006204,1.041998493,0.599496161,1.210935782,NF2,no symptom
AZATHIOPRINE,ipNF05.5 (mixed clone),1.068264718,1.067336761,0.958096447,1.130355436,NF1,pNF
AZATHIOPRINE,ipNF05.5 (single clone),1.121109235,1.121747435,0.943956156,1.286009658,NF1,pNF
AZATHIOPRINE,ipNF06.2A,0.929373633,0.901038864,0.785388761,1.052117865,NF1,pNF
AZATHIOPRINE,ipNF95.11b C,0.929459446,0.905757439,0.306655601,1.256022766,NF1,pNF
AZATHIOPRINE,ipNF95.11b C/T,0.982383162,1.00178531,0.822105162,1.224166164,NF1,pNF
AZATHIOPRINE,ipNF95.6,1.033390741,0.999827741,0.850312634,1.081442825,NF1,pNF
AZATHIOPRINE,ipn02.3,1.019098947,0.829169845,0.277718696,1.08597378,no disease,no symptom
